Date,MaxTf,MinTf,Rain (in),MaxTc,MinTc
2013-02-01,58.8,30,0,14.9,-1.1
2013-02-02,61.4,23.8,0,16.3,-4.6
2013-02-03,63.8,35.7,0,17.7,2.1
2013-02-04,59.6,29.8,0,15.3,-1.2
2013-02-05,65.9,36.8,0,18.8,2.7
2013-02-06,69.8,48.1,0,21.0,8.9
2013-02-07,65.4,49.3,0.65,18.6,9.6
2013-02-08,58.2,48.2,0,14.6,9.0
2013-02-09,64.9,38.8,0,18.3,3.8
2013-02-10,72.4,40.3,0,22.4,4.6
2013-02-11,68.3,57.9,0.65,20.2,14.4
2013-02-12,70.3,56.6,1.46,21.3,13.7
2013-02-13,72.9,48.3,0.73,22.7,9.1
2013-02-14,48.9,36.8,0,9.4,2.7
2013-02-15,63.2,33.7,0,17.3,0.9
2013-02-16,50.6,34,0.01,10.3,1.1
2013-02-17,49,26.8,0,9.4,-2.9
2013-02-18,58.5,26.2,0,14.7,-3.2
2013-02-19,64.3,37.8,0.2,17.9,3.2
2013-02-20,59.2,29.2,0,15.1,-1.6
2013-02-21,69.7,31.5,0,20.9,-0.3
2013-02-22,65.9,55.6,0.51,18.8,13.1
2013-02-23,68.6,58.9,1.82,20.3,14.9
2013-02-24,70.1,48.3,0,21.2,9.1
2013-02-25,59.2,48.4,1.88,15.1,9.1
2013-02-26,71.3,53.3,1.16,21.8,11.8
2013-02-27,57,44.7,0,13.9,7.1
2013-02-28,60.4,41.5,0,15.8,5.3
2013-03-01,49.4,39.1,0,9.7,3.9
2013-03-02,43.2,32.2,0,6.2,0.1
2013-03-03,43.2,29.3,0,6.2,-1.5
2013-03-04,61,26.2,0,16.1,-3.2
2013-03-05,70.7,42.3,0,21.5,5.7
2013-03-06,52.6,38.5,0,11.4,3.6
2013-03-07,59.8,28.8,0,15.4,-1.8
2013-03-08,66.1,33,0,18.9,0.6
2013-03-09,68.5,37.3,0,20.3,2.9
2013-03-10,75.8,46.5,0,24.3,8.1
2013-03-11,73.2,51.6,0.01,22.9,10.9
2013-03-12,64.6,46.6,0.29,18.1,8.1
2013-03-13,64.9,41.8,0,18.3,5.4
2013-03-14,57.5,35.7,0,14.2,2.1
2013-03-15,71.7,32.2,0,22.1,0.1
2013-03-16,76.6,45.2,0,24.8,7.3
2013-03-17,70.1,50.6,0.08,21.2,10.3
2013-03-18,77.3,57.1,0.46,25.2,13.9
2013-03-19,72.3,49.7,0.14,22.4,9.8
2013-03-20,66.3,44.1,0,19.1,6.7
2013-03-21,61.6,39.9,0,16.4,4.4
2013-03-22,62.8,42.3,0,17.1,5.7
2013-03-23,63.9,49.6,0.87,17.7,9.8
2013-03-24,80.5,52.3,0.53,26.9,11.3
2013-03-25,57.7,40.9,0,14.3,4.9
2013-03-26,52.2,33.7,0,11.2,0.9
2013-03-27,57.8,30,0,14.3,-1.1
2013-03-28,64.9,32.6,0,18.3,0.3
2013-03-29,71.2,36.2,0,21.8,2.3
2013-03-30,74.8,43.5,0,23.8,6.4
2013-03-31,76.5,55,0,24.7,12.8
2013-04-01,78.5,53.4,0,25.8,11.9
2013-04-02,78.7,46.8,0,25.9,8.2
2013-04-03,69.4,49.3,0.4,20.8,9.6
2013-04-04,59.9,48.8,0.07,15.5,9.3
2013-04-05,57.5,42.8,0.13,14.2,6.0
2013-04-06,73.5,39.7,0,23.1,4.3
2013-04-07,78.2,49.1,0,25.7,9.5
2013-04-08,81.4,53.3,0,27.4,11.8
2013-04-09,85.4,53.9,0,29.7,12.2
2013-04-10,83.2,54.9,0,28.4,12.7
2013-04-11,83.2,62.1,0,28.4,16.7
2013-04-12,78.2,55.5,0.05,25.7,13.1
2013-04-13,79.9,45.7,0,26.6,7.6
2013-04-14,64.5,53.3,1.65,18.1,11.8
2013-04-15,79.5,52.9,0,26.4,11.6
2013-04-16,82.5,59.6,0,28.1,15.3
2013-04-17,79.9,60.1,0,26.6,15.6
2013-04-18,84.6,58.1,0,29.2,14.5
2013-04-19,82.2,47.8,0.45,27.9,8.8
2013-04-20,67.2,46.4,0.1,19.6,8.0
2013-04-21,73.7,44.4,0,23.2,6.9
2013-04-22,72.7,55.3,0,22.6,12.9
2013-04-23,76.6,49.6,0,24.8,9.8
2013-04-24,81.7,49.9,0.02,27.6,9.9
2013-04-25,81,58.6,0,27.2,14.8
2013-04-26,81.3,51,0,27.4,10.6
2013-04-27,81.3,55,0,27.4,12.8
2013-04-28,82.7,56.9,0,28.2,13.8
2013-04-29,81.2,59.8,0.29,27.3,15.4
2013-04-30,81.8,59.2,0,27.7,15.1
2013-05-01,73.1,61.2,0,22.8,16.2
2013-05-02,72.6,62.1,0.44,22.6,16.7
2013-05-03,67.6,61.2,0.11,19.8,16.2
2013-05-04,66.4,55.4,1.08,19.1,13.0
2013-05-05,73,52.4,0.05,22.8,11.3
2013-05-06,66.8,45.8,0.02,19.3,7.7
2013-05-07,73.1,52.4,0,22.8,11.3
2013-05-08,79.4,48.7,0,26.3,9.3
2013-05-09,85,57.3,0,29.4,14.1
2013-05-10,84,56.8,0,28.9,13.8
2013-05-11,83,60.2,0,28.3,15.7
2013-05-12,81.6,60.4,0,27.6,15.8
2013-05-13,75.4,47.7,0,24.1,8.7
2013-05-14,79.4,42.4,0,26.3,5.8
2013-05-15,86,50.2,0,30.0,10.1
2013-05-16,85.3,56.2,0,29.6,13.4
2013-05-17,87.5,58.8,0,30.8,14.9
2013-05-18,83.8,60.2,0,28.8,15.7
2013-05-19,88.8,60.9,0.01,31.6,16.1
2013-05-20,87.2,64.2,0,30.7,17.9
2013-05-21,89.2,63.7,1.05,31.8,17.6
2013-05-22,87.1,63.2,0,30.6,17.3
2013-05-23,87,65.2,0.54,30.6,18.4
2013-05-24,84.6,61.4,0,29.2,16.3
2013-05-25,84,54.1,0,28.9,12.3
2013-05-26,86.1,52.2,0,30.1,11.2
2013-05-27,86.4,56.2,0,30.2,13.4
2013-05-28,86,55.9,0,30.0,13.3
2013-05-29,88.8,62,0,31.6,16.7
2013-05-30,88.3,71.1,0,31.3,21.7
2013-05-31,88.8,69.2,0,31.6,20.7
2013-06-01,89.9,65.7,0,32.2,18.7
2013-06-02,90.4,66.3,0.66,32.4,19.1
2013-06-03,88.3,66.5,0.47,31.3,19.2
2013-06-04,91.5,68,0.74,33.1,20.0
2013-06-05,85.4,67.9,0.03,29.7,19.9
2013-06-06,73.3,69.3,1.3,22.9,20.7
2013-06-07,85.2,68.3,1.08,29.6,20.2
2013-06-08,87,70,0.28,30.6,21.1
2013-06-09,86.4,70.9,0.02,30.2,21.6
2013-06-10,88.4,71.9,0.13,31.3,22.2
2013-06-11,89.7,70,0,32.1,21.1
2013-06-12,93.6,72.6,0,34.2,22.6
2013-06-13,93.7,74.6,0,34.3,23.7
2013-06-14,90.5,72.5,0,32.5,22.5
2013-06-15,89.3,69.3,0,31.8,20.7
2013-06-16,90.9,64.6,0,32.7,18.1
2013-06-17,91.1,72.3,0,32.8,22.4
2013-06-18,90.5,71,0.01,32.5,21.7
2013-06-19,88.5,71.6,0.27,31.4,22.0
2013-06-20,84.9,69.1,0.16,29.4,20.6
2013-06-21,87.1,71,0,30.6,21.7
2013-06-22,87.2,68.5,1.66,30.7,20.3
2013-06-23,89.4,69.3,0,31.9,20.7
2013-06-24,91.2,69.8,0.1,32.9,21.0
2013-06-25,90.7,68.7,0.04,32.6,20.4
2013-06-26,91.3,66.6,0,32.9,19.2
2013-06-27,90.4,72.4,0,32.4,22.4
2013-06-28,90.2,68.3,1.38,32.3,20.2
2013-06-29,82.3,69.2,0.1,27.9,20.7
2013-06-30,85,69.2,1.22,29.4,20.7
2013-07-01,84.1,68,0.09,28.9,20.0
2013-07-02,83.4,71.4,0.01,28.6,21.9
2013-07-03,85.9,68.2,2.5,29.9,20.1
2013-07-04,83.9,70.3,0.28,28.8,21.3
2013-07-05,88.6,70.5,0.27,31.4,21.4
2013-07-06,88.6,71.2,0.67,31.4,21.8
2013-07-07,89.6,71.9,0.1,32.0,22.2
2013-07-08,91.5,72,0.01,33.1,22.2
2013-07-09,91.9,70.9,0.06,33.3,21.6
2013-07-10,89.2,71.6,0.11,31.8,22.0
2013-07-11,87,70.6,0,30.6,21.4
2013-07-12,86,68.8,0.7,30.0,20.4
2013-07-13,84.5,68.3,0.01,29.2,20.2
2013-07-14,85.7,70.8,0.01,29.8,21.6
2013-07-15,85.6,71.5,0.09,29.8,21.9
2013-07-16,90.1,72.9,0,32.3,22.7
2013-07-17,91.9,69.4,0,33.3,20.8
2013-07-18,90.6,68.7,0,32.6,20.4
2013-07-19,91.2,69.4,0.15,32.9,20.8
2013-07-20,81.8,71.1,0.83,27.7,21.7
2013-07-21,86.2,71.2,0,30.1,21.8
2013-07-22,88.9,70.5,0,31.6,21.4
2013-07-23,89.4,71.7,0.42,31.9,22.1
2013-07-24,88.6,70.2,0.01,31.4,21.2
2013-07-25,90.5,69.7,0,32.5,20.9
2013-07-26,92.5,70.2,0.02,33.6,21.2
2013-07-27,91.9,73.3,0,33.3,22.9
2013-07-28,91.2,70.9,0,32.9,21.6
2013-07-29,93.8,70.8,0,34.3,21.6
2013-07-30,94.6,72.3,0.13,34.8,22.4
2013-07-31,89.5,70.6,0,31.9,21.4
2013-08-01,86.8,71.6,0.58,30.4,22.0
2013-08-02,92.4,72.5,0,33.6,22.5
2013-08-03,93,71.8,0,33.9,22.1
2013-08-04,92.1,72.5,0.31,33.4,22.5
2013-08-05,93.3,72.1,0,34.1,22.3
2013-08-06,92.8,75.2,0,33.8,24.0
2013-08-07,89.1,74.8,0.13,31.7,23.8
2013-08-08,93,70.8,0.27,33.9,21.6
2013-08-09,92.4,71.3,0,33.6,21.8
2013-08-10,92.2,71.1,0,33.4,21.7
2013-08-11,94.2,71.1,0,34.6,21.7
2013-08-12,94.5,73.6,0,34.7,23.1
2013-08-13,92.3,71.1,0,33.5,21.7
2013-08-14,91.7,72.9,0.35,33.2,22.7
2013-08-15,87.2,70.4,0.6,30.7,21.3
2013-08-16,86.3,70.6,1.46,30.2,21.4
2013-08-17,80.7,69.4,1.31,27.1,20.8
2013-08-18,89.3,69.1,0.34,31.8,20.6
2013-08-19,89.7,72.4,0.83,32.1,22.4
2013-08-20,91.6,72.1,0,33.1,22.3
2013-08-21,90.9,71.5,0.42,32.7,21.9
2013-08-22,85.9,70.2,0.42,29.9,21.2
2013-08-23,89.3,67.9,0.01,31.8,19.9
2013-08-24,89.1,70.6,0,31.7,21.4
2013-08-25,86.3,66.6,0,30.2,19.2
2013-08-26,85.1,65.8,0.03,29.5,18.8
2013-08-27,87.6,68.8,0,30.9,20.4
2013-08-28,89.9,65.2,0,32.2,18.4
2013-08-29,91.6,67.6,0,33.1,19.8
2013-08-30,94,71.5,0,34.4,21.9
2013-08-31,90,68.5,0,32.2,20.3
2013-09-01,90,71.6,0.04,32.2,22.0
2013-09-02,90.4,72.1,0,32.4,22.3
2013-09-03,88.3,70.4,0,31.3,21.3
2013-09-04,92.4,69.1,0,33.6,20.6
2013-09-05,90.6,70.8,0.32,32.6,21.6
2013-09-06,89.9,69.9,0.04,32.2,21.1
2013-09-07,88.7,66.6,0.01,31.5,19.2
2013-09-08,90.4,63,0,32.4,17.2
2013-09-09,89.1,69.2,0,31.7,20.7
2013-09-10,89.1,66.4,0,31.7,19.1
2013-09-11,88.6,68.5,0,31.4,20.3
2013-09-12,90.4,65,0,32.4,18.3
2013-09-13,90.1,65,0,32.3,18.3
2013-09-14,89.4,69.1,0,31.9,20.6
2013-09-15,91.8,70.5,0,33.2,21.4
2013-09-16,92.6,68.4,0,33.7,20.2
2013-09-17,88.9,71,0,31.6,21.7
2013-09-18,85.4,64.5,0,29.7,18.1
2013-09-19,86.6,63.1,0,30.3,17.3
2013-09-20,87.2,62.5,0,30.7,16.9
2013-09-21,85.8,64.5,0.21,29.9,18.1
2013-09-22,75.7,70.3,0.32,24.3,21.3
2013-09-23,73,69.8,0.09,22.8,21.0
2013-09-24,82.1,69.4,0,27.8,20.8
2013-09-25,84.7,69,0.14,29.3,20.6
2013-09-26,74.5,61.2,0.38,23.6,16.2
2013-09-27,81.2,60.4,0.01,27.3,15.8
2013-09-28,79.9,58.5,0,26.6,14.7
2013-09-29,81.8,58,0,27.7,14.4
2013-09-30,73.3,57.7,0,22.9,14.3
2013-10-01,83,56.8,0,28.3,13.8
2013-10-02,84.5,55.6,0,29.2,13.1
2013-10-03,85,55.1,0,29.4,12.8
2013-10-04,88.3,63.2,0,31.3,17.3
2013-10-05,87.7,62.8,0,30.9,17.1
2013-10-06,87.8,63.9,0.3,31.0,17.7
2013-10-07,79.8,69.3,0.02,26.6,20.7
2013-10-08,80.4,61.9,0,26.9,16.6
2013-10-09,75.4,56.8,0,24.1,13.8
2013-10-10,81.8,52.2,0,27.7,11.2
2013-10-11,83.1,54.2,0,28.4,12.3
2013-10-12,83.4,52.6,0,28.6,11.4
2013-10-13,84,55,0,28.9,12.8
2013-10-14,73,60.1,0,22.8,15.6
2013-10-15,74.8,62.2,0,23.8,16.8
2013-10-16,83.1,59.2,0,28.4,15.1
2013-10-17,85.3,58.8,0,29.6,14.9
2013-10-18,80,62.6,0,26.7,17.0
2013-10-19,80.9,63.2,0,27.2,17.3
2013-10-20,78,59.9,0,25.6,15.5
2013-10-21,73.2,58.9,0,22.9,14.9
2013-10-22,67.3,60.6,0.29,19.6,15.9
2013-10-23,73.4,49.5,0,23.0,9.7
2013-10-24,72.9,40.2,0,22.7,4.6
2013-10-25,66.3,40.5,0,19.1,4.7
2013-10-26,67.9,37.2,0,19.9,2.9
2013-10-27,74.9,36.7,0,23.8,2.6
2013-10-28,79.6,49.5,0,26.4,9.7
2013-10-29,80.5,48.2,0,26.9,9.0
2013-10-30,80.8,48.9,0,27.1,9.4
2013-10-31,81.3,55.5,0,27.4,13.1
2013-11-01,77.5,58.1,0.97,25.3,14.5
2013-11-02,74.6,53.7,0,23.7,12.1
2013-11-03,67.6,42.5,0,19.8,5.8
2013-11-04,70.1,41.4,0,21.2,5.2
2013-11-05,71,50.1,0,21.7,10.1
2013-11-06,74.5,55.5,0,23.6,13.1
2013-11-07,77.9,51.7,0,25.5,10.9
2013-11-08,64.8,38.6,0,18.2,3.7
2013-11-09,72.4,37.9,0,22.4,3.3
2013-11-10,73.6,46.3,0,23.1,7.9
2013-11-11,75,42.6,0,23.9,5.9
2013-11-12,73.6,43.9,0,23.1,6.6
2013-11-13,52.4,26.6,0,11.3,-3.0
2013-11-14,65.7,26.9,0,18.7,-2.8
2013-11-15,64.8,49.3,0,18.2,9.6
2013-11-16,75.8,55.5,0,24.3,13.1
2013-11-17,77,63.3,0.02,25.0,17.4
2013-11-18,73.8,59.2,0.26,23.2,15.1
2013-11-19,66.9,47,0,19.4,8.3
2013-11-20,60.1,49,0,15.6,9.4
2013-11-21,74,52.4,0,23.3,11.3
2013-11-22,78.7,57.5,0,25.9,14.2
2013-11-23,70.8,54.1,0.05,21.6,12.3
2013-11-24,55.8,36.7,0,13.2,2.6
2013-11-25,60.3,35,0,15.7,1.7
2013-11-26,71.3,49.6,1.63,21.8,9.8
2013-11-27,61.6,33.3,0.02,16.4,0.7
2013-11-28,50.2,26.2,0,10.1,-3.2
2013-11-29,58.7,28.3,0,14.8,-2.1
2013-11-30,58.5,42.3,0,14.7,5.7
2013-12-01,62.2,43.6,0,16.8,6.4
2013-12-02,68.7,45.8,0,20.4,7.7
2013-12-03,75.2,44.3,0,24.0,6.8
2013-12-04,77.9,53.2,0,25.5,11.8
2013-12-05,82.3,60.5,0,27.9,15.8
2013-12-06,81.6,57.4,0,27.6,14.1
2013-12-07,74.4,60.6,0.19,23.6,15.9
2013-12-08,67,57.6,0.01,19.4,14.2
2013-12-09,80.9,57.5,0,27.2,14.2
2013-12-10,73.7,43.2,0.48,23.2,6.2
2013-12-11,63.1,37.1,0,17.3,2.8
2013-12-12,59.6,30.5,0,15.3,-0.8
2013-12-13,63.8,28.8,0,17.7,-1.8
2013-12-14,70,48.7,0.22,21.1,9.3
2013-12-15,64.4,37.2,0.2,18.0,2.9
2013-12-16,58.9,28.8,0,14.9,-1.8
2013-12-17,66,31.2,0,18.9,-0.4
2013-12-18,60.6,32.6,0,15.9,0.3
2013-12-19,68.3,28.7,0,20.2,-1.8
2013-12-20,75.5,40.2,0,24.2,4.6
2013-12-21,80.6,54.9,0,27.0,12.7
2013-12-22,79.3,61.9,0,26.3,16.6
2013-12-23,71.5,51.3,0.76,21.9,10.7
2013-12-24,55.7,34.8,0,13.2,1.6
2013-12-25,51.6,31.8,0,10.9,-0.1
2013-12-26,48.2,41.3,0,9.0,5.2
2013-12-27,58.2,45,0,14.6,7.2
2013-12-28,62.4,44.3,0.03,16.9,6.8
2013-12-29,68.7,45.9,0.75,20.4,7.7
2013-12-30,59.4,39.8,0,15.2,4.3
2013-12-31,52.8,46.1,0,11.6,7.8
2014-01-01,51.6,44.9,0.21,10.9,7.2
2014-01-02,58.9,39.8,0.67,14.9,4.3
2014-01-03,41.6,25.3,0,5.3,-3.7
2014-01-04,55.2,25.1,0,12.9,-3.8
2014-01-05,59.3,43.9,0.01,15.2,6.6
2014-01-06,63.8,24.7,0.09,17.7,-4.1
2014-01-07,29.5,16.4,0,-1.4,-8.7
2014-01-08,48.3,19.3,0,9.1,-7.1
2014-01-09,59.4,42,0.15,15.2,5.6
2014-01-10,68.7,53.2,0.17,20.4,11.8
2014-01-11,72.2,52.6,0.62,22.3,11.4
2014-01-12,63.4,37.3,0,17.4,2.9
2014-01-13,67.5,36.5,0.31,19.7,2.5
2014-01-14,64.3,39.8,0.13,17.9,4.3
2014-01-15,62.5,34.1,0,16.9,1.2
2014-01-16,47.2,26.9,0,8.4,-2.8
2014-01-17,64,30,0,17.8,-1.1
2014-01-18,48.7,28.2,0,9.3,-2.1
2014-01-19,60.9,34.7,0,16.1,1.5
2014-01-20,65.6,29,0,18.7,-1.7
2014-01-21,63.7,35,0,17.6,1.7
2014-01-22,43.5,25.1,0,6.4,-3.8
2014-01-23,46.7,24,0,8.2,-4.4
2014-01-24,40.2,26.9,0,4.6,-2.8
2014-01-25,52.3,26,0,11.3,-3.3
2014-01-26,58.3,34,0,14.6,1.1
2014-01-27,69.5,43,0,20.8,6.1
2014-01-28,54.8,32.3,0.35,12.7,0.2
2014-01-29,33.4,28.2,0.07,0.8,-2.1
2014-01-30,44.7,25.1,0.02,7.1,-3.8
2014-01-31,50.5,33.5,0,10.3,0.8
2014-02-01,55.5,46.2,0.09,13.1,7.9
2014-02-02,76.7,52.4,0.01,24.8,11.3
2014-02-03,75.5,63.9,0,24.2,17.7
2014-02-04,77.9,61.2,0,25.5,16.2
2014-02-05,74.5,43.1,0.2,23.6,6.2
2014-02-06,50.5,34.4,0.05,10.3,1.3
2014-02-07,57.5,35.9,0,14.2,2.2
2014-02-08,61.1,40.4,0.16,16.2,4.7
2014-02-09,66.5,37.3,0.01,19.2,2.9
2014-02-10,71,40.3,0,21.7,4.6
2014-02-11,57.8,40.5,0,14.3,4.7
2014-02-12,41,33.4,1.25,5.0,0.8
2014-02-13,51.7,32.9,0.02,10.9,0.5
2014-02-14,61.6,28.6,0,16.4,-1.9
2014-02-15,56.3,34.7,0.04,13.5,1.5
2014-02-16,64.5,30.2,0,18.1,-1.0
2014-02-17,72.2,35.7,0,22.3,2.1
2014-02-18,70.1,50.3,0,21.2,10.2
2014-02-19,78.6,43.1,0,25.9,6.2
2014-02-20,81.7,48.4,0,27.6,9.1
2014-02-21,69.3,49.4,0.62,20.7,9.7
2014-02-22,69.6,46,0,20.9,7.8
2014-02-23,60.8,42.6,0.2,16.0,5.9
2014-02-24,73.7,53.2,0,23.2,11.8
2014-02-25,75.8,45,0,24.3,7.2
2014-02-26,56.2,43,0.44,13.4,6.1
2014-02-27,53.9,33,0,12.2,0.6
2014-02-28,62.4,28.1,0,16.9,-2.2
2014-03-01,69,43.6,0,20.6,6.4
2014-03-02,75,40.7,0,23.9,4.8
2014-03-03,74.4,46.3,0.14,23.6,7.9
2014-03-04,46.5,39.1,0.01,8.1,3.9
2014-03-05,45.9,36,0.19,7.7,2.2
2014-03-06,45.2,36.5,0.93,7.3,2.5
2014-03-07,49.9,36.8,0.01,9.9,2.7
2014-03-08,67.1,34.1,0,19.5,1.2
2014-03-09,73,43.8,0,22.8,6.6
2014-03-10,76.7,45.5,0,24.8,7.5
2014-03-11,78.8,47.8,0.03,26.0,8.8
2014-03-12,73.4,47.7,0.53,23.0,8.7
2014-03-13,58.8,35.5,0,14.9,1.9
2014-03-14,68.9,30.7,0,20.5,-0.7
2014-03-15,73.9,39.3,0,23.3,4.1
2014-03-16,74,52.7,2.13,23.3,11.5
2014-03-17,62.4,57,0.43,16.9,13.9
2014-03-18,59.9,42.6,0.39,15.5,5.9
2014-03-19,66.5,47.2,0.01,19.2,8.4
2014-03-20,75.2,44.8,0,24.0,7.1
2014-03-21,76,42.8,0,24.4,6.0
2014-03-22,78.2,54.7,0,25.7,12.6
2014-03-23,73.8,51.7,0,23.2,10.9
2014-03-24,64,51.5,0,17.8,10.8
2014-03-25,66,42.3,0,18.9,5.7
2014-03-26,57.2,32,0,14.0,0.0
2014-03-27,68.3,35.4,0,20.2,1.9
2014-03-28,69.3,55.5,0.66,20.7,13.1
2014-03-29,77,55.4,0.28,25.0,13.0
2014-03-30,68.7,46.2,0,20.4,7.9
2014-03-31,78.4,39.3,0,25.8,4.1
2014-04-01,82.4,42.3,0,28.0,5.7
2014-04-02,82.4,44.8,0,28.0,7.1
2014-04-03,85.9,50.6,0,29.9,10.3
2014-04-04,82.1,57.5,0,27.8,14.2
2014-04-05,79.9,61.4,0,26.6,16.3
2014-04-06,68.3,62.7,0.21,20.2,17.1
2014-04-07,73.8,62.7,2.02,23.2,17.1
2014-04-08,68.2,54.4,0.17,20.1,12.4
2014-04-09,70.4,48.3,0,21.3,9.1
2014-04-10,76.4,43.5,0,24.7,6.4
2014-04-11,78.5,47.4,0,25.8,8.6
2014-04-12,83.3,52.9,0,28.5,11.6
2014-04-13,82.9,54,0,28.3,12.2
2014-04-14,83.6,62.5,0,28.7,16.9
2014-04-15,70.4,44.1,1.16,21.3,6.7
2014-04-16,62.4,38.5,0,16.9,3.6
2014-04-17,67.2,46,0,19.6,7.8
2014-04-18,59.2,54.1,3.08,15.1,12.3
2014-04-19,58.9,52.8,0.16,14.9,11.6
2014-04-20,65.8,51.4,0.01,18.8,10.8
2014-04-21,77,48.5,0,25.0,9.2
2014-04-22,80.2,51.7,0,26.8,10.9
2014-04-23,82,57.9,0,27.8,14.4
2014-04-24,85.1,59.2,0,29.5,15.1
2014-04-25,82.1,60.9,0,27.8,16.1
2014-04-26,84.8,55.5,0,29.3,13.1
2014-04-27,86.7,57.8,0,30.4,14.3
2014-04-28,87,61.1,0,30.6,16.2
2014-04-29,74.5,64.8,0.19,23.6,18.2
2014-04-30,73.6,64.4,0.35,23.1,18.0
2014-05-01,67.1,57.4,0.58,19.5,14.1
2014-05-02,67.6,57.3,0,19.8,14.1
2014-05-03,75.3,53.6,0,24.1,12.0
2014-05-04,85.8,50.3,0,29.9,10.2
2014-05-05,89.7,54.5,0,32.1,12.5
2014-05-06,87.1,57.2,0,30.6,14.0
2014-05-07,89.4,55.2,0,31.9,12.9
2014-05-08,89.1,61.7,0,31.7,16.5
2014-05-09,87.8,63.9,0,31.0,17.7
2014-05-10,86.8,63.1,0.02,30.4,17.3
2014-05-11,88.8,65.9,0.09,31.6,18.8
2014-05-12,88.5,62.8,0,31.4,17.1
2014-05-13,88,61.3,0,31.1,16.3
2014-05-14,86.6,62.4,0.91,30.3,16.9
2014-05-15,74.1,56.2,0.71,23.4,13.4
2014-05-16,75.3,50.8,0,24.1,10.4
2014-05-17,79.5,47.3,0,26.4,8.5
2014-05-18,83.9,53.3,0,28.8,11.8
2014-05-19,81.8,58.9,0,27.7,14.9
2014-05-20,84,57.3,0,28.9,14.1
2014-05-21,87.3,58.6,0,30.7,14.8
2014-05-22,90.2,64.5,0,32.3,18.1
2014-05-23,92.4,64,0,33.6,17.8
2014-05-24,91,63.3,0,32.8,17.4
2014-05-25,91.8,65.6,0,33.2,18.7
2014-05-26,89.3,62.1,0,31.8,16.7
2014-05-27,87,62.6,0,30.6,17.0
2014-05-28,88.7,65.3,0,31.5,18.5
2014-05-29,88.6,64.1,0.02,31.4,17.8
2014-05-30,88.6,65.3,0.07,31.4,18.5
2014-05-31,88.8,66.8,0.35,31.6,19.3
2014-06-01,82.1,67.7,0.01,27.8,19.8
2014-06-02,80.9,64,0,27.2,17.8
2014-06-03,84,62.2,0,28.9,16.8
2014-06-04,88.6,61.8,0,31.4,16.6
2014-06-05,89.9,67,0,32.2,19.4
2014-06-06,93,68.5,0.3,33.9,20.3
2014-06-07,85.9,66.7,0.02,29.9,19.3
2014-06-08,90.7,68.6,0,32.6,20.3
2014-06-09,91.2,68.7,0,32.9,20.4
2014-06-10,91.2,68.3,0,32.9,20.2
2014-06-11,88.3,68.3,0,31.3,20.2
2014-06-12,88.6,69.7,0,31.4,20.9
2014-06-13,87.9,66,0,31.1,18.9
2014-06-14,88.4,65.1,0,31.3,18.4
2014-06-15,92.3,67.2,0.97,33.5,19.6
2014-06-16,89.9,67.2,1.19,32.2,19.6
2014-06-17,92.2,65.7,0,33.4,18.7
2014-06-18,92.6,66,0,33.7,18.9
2014-06-19,93.9,66.6,0,34.4,19.2
2014-06-20,93.7,67,0.06,34.3,19.4
2014-06-21,94.6,68.4,0.3,34.8,20.2
2014-06-22,91.7,69.2,0.04,33.2,20.7
2014-06-23,89.4,68.8,0.01,31.9,20.4
2014-06-24,89.9,69.8,0.01,32.2,21.0
2014-06-25,91.3,69.1,0,32.9,20.6
2014-06-26,91.2,73,0,32.9,22.8
2014-06-27,91.5,71.1,0,33.1,21.7
2014-06-28,93.2,70.9,0,34.0,21.6
2014-06-29,93,69,0,33.9,20.6
2014-06-30,94,70.8,0,34.4,21.6
2014-07-01,94.6,69.2,0,34.8,20.7
2014-07-02,94.3,69.7,0,34.6,20.9
2014-07-03,96.1,70.8,0,35.6,21.6
2014-07-04,89,64.3,0,31.7,17.9
2014-07-05,93,60.4,0,33.9,15.8
2014-07-06,92,66.5,0,33.3,19.2
2014-07-07,90.9,65.2,0,32.7,18.4
2014-07-08,91.8,68.7,0,33.2,20.4
2014-07-09,93.2,70,0,34.0,21.1
2014-07-10,91,67.1,0,32.8,19.5
2014-07-11,87.2,68,0.09,30.7,20.0
2014-07-12,91.6,69.3,0.06,33.1,20.7
2014-07-13,91.9,68.7,0,33.3,20.4
2014-07-14,91.6,70.6,0,33.1,21.4
2014-07-15,87.5,71.5,0.1,30.8,21.9
2014-07-16,87.6,67.6,0,30.9,19.8
2014-07-17,88.5,61.9,0,31.4,16.6
2014-07-18,89.7,63.6,0,32.1,17.6
2014-07-19,83.7,70.3,0.03,28.7,21.3
2014-07-20,87.7,69.3,0,30.9,20.7
2014-07-21,81.3,71,0.67,27.4,21.7
2014-07-22,88,68.6,0.13,31.1,20.3
2014-07-23,91.3,68.5,0,32.9,20.3
2014-07-24,90.7,69.4,0,32.6,20.8
2014-07-25,91.2,71.1,0.04,32.9,21.7
2014-07-26,93.7,73.6,0,34.3,23.1
2014-07-27,94,73.9,0,34.4,23.3
2014-07-28,95.2,72.6,0.01,35.1,22.6
2014-07-29,88.9,67.3,0,31.6,19.6
2014-07-30,89.4,65.7,0,31.9,18.7
2014-07-31,91.2,63,0,32.9,17.2
2014-08-01,89.6,68.1,0,32.0,20.1
2014-08-02,88.6,71.9,0,31.4,22.2
2014-08-03,88.7,71.8,0.12,31.5,22.1
2014-08-04,89.2,72.2,0,31.8,22.3
2014-08-05,95.3,68.3,0,35.2,20.2
